"Area","timePeriod","cluster","cv0","yield0","cv1","yield1","cv2","yield2","cv3","yield3","cv4","yield4","cv5","yield5","cv6","yield6","cv7","yield7","cv8","yield8","cv9","yield9"
"Saudi Arabia",2009,6,0.0595141002478743,12328039.9515125,0.0950135132665105,9637557.16244567,0.0744587108246713,6331208.92463653,0.0628210899926624,20842926.2339523,0.0566114551513235,9101980.75875454,0.0139585332716799,9691901.00986998,0.0304632598786402,10501183.0369736,0.0398340773780891,11475797.3113675,0.0447468475973876,10465649.0974049,0.0595141002478743,12328039.9515125
"Pakistan",2001,6,0.0264405740343954,7202605.90353824,0.011432384636718,7411908.88319071,0.0233393430275096,7331470.66356281,0.0409498057982824,13188293.5134424,0.0517955008601371,7324046.0991503,0.0186319222683196,9038617.62970334,0.0190018442441975,7957498.86316282,0.0544200525652971,11687299.3034044,0.0478565997844702,11233904.0563398,0.0264405740343954,7202605.90353824
"Ghana",1977,6,0.0401794119661405,3189889.19850748,0.0339065422739067,6816155.95447159,0.0183146170009057,5030215.60499533,0.11382268668976,17120422.0854418,0.0471654257901947,7368366.21673866,0.0259217152695538,4962389.06580731,0.0343504040548314,4326470.16241961,0.0428942215005633,10955352.1870256,0.0359590465521102,11858884.6521661,0.0401794119661405,3189889.19850748
"India",1969,6,0.0439783545360384,3348971.44986915,0.0190813629360742,5269313.7454057,0.0354805675125077,4252880.3376993,0.0324051539950254,6930636.64449621,0.045551392446158,4856949.33553617,0.0278730078896667,4184997.97034462,0.0373197144598916,3748681.62514935,0.036288302604223,8039381.60208991,0.0174721129577107,7069473.88700736,0.0439783545360384,3348971.44986915
"Mozambique",1985,6,0.128032236548195,2361262.13499426,0.0246218273074877,6096838.01320866,0.0183844529141261,5823625.2347931,0.087522339057942,12865661.644257,0.0821656736350579,5428081.19508352,0.0198381975122001,5954641.89571071,0.0329730090741543,6539097.53658822,0.0312751131214344,11604920.2870698,0.0377601830916512,8173963.85062678,0.128032236548195,2361262.13499426
"Guinea-Bissau",1977,6,0.102775867288829,2570282.13598311,0.0353287914898228,6980096.55581684,0.0187866309767428,5002291.44949186,0.11396302249405,17143791.9273435,0.0475235417004796,7377835.83588855,0.0266035373270572,5111305.08724999,0.0383102722366905,4595445.87584835,0.0437097335537262,10931880.2733017,0.0364681719859948,12428853.1509423,0.102775867288829,2570282.13598311
"Uganda",2001,6,0.025337872709264,4811245.62267298,0.0137275610121515,7267072.27144958,0.0198912265175215,7798306.47758241,0.0445463182420368,13969192.2499501,0.0425342664700636,7672823.72517457,0.0185427349444276,9132316.84701695,0.019922685230847,7840643.70302162,0.0493642326911559,12114742.4594709,0.0531662257723145,11971788.6049512,0.025337872709264,4811245.62267298
"New Caledonia",2001,6,0.0872249531548745,5342572.30308529,0.0355844205238563,7006985.14057552,0.086806048419315,5604765.22406538,0.0464037106579729,16740215.6874617,0.0740401845488681,7506469.58560575,0.0177875319441474,9621737.80311719,0.0227465602789603,7955766.83758224,0.0516566042930653,13128704.2901831,0.0563562896285337,12605864.1342937,0.0872249531548745,5342572.30308529
"Yemen",2001,6,0.109123464150746,3245057.74598725,0.0375984697888066,3934339.75387706,0.109849669633993,4591671.76478997,0.0447085544996814,14837786.9128847,0.0793028394724042,6936482.4962143,0.0187105977927146,7975746.98488517,0.0190179215590021,7302202.97734637,0.0595404955957303,11384498.989203,0.051490604873474,10577450.168221,0.109123464150746,3245057.74598725
"Jamaica",1961,6,0.108312159776142,10147826.4829786,0.0265869391962086,4795690.95104637,0.111987280251036,4519501.07675806,0.0451647707344818,8914275.55693353,0.048824185636178,5299009.02826346,0.0290594623529428,4314126.23875517,0.0236516587064041,4301829.97857927,0.0303504527986443,8920310.70202561,0.0341960895096917,9358953.77717318,0.108312159776142,10147826.4829786
"French Guiana",1969,6,0.140339397153445,7737885.27227026,0.0220888251438625,5668773.55362945,0.0432897307069742,5468154.70319308,0.0962329806670442,7030372.57186396,0.0644898464123255,8828895.3874671,0.0127741068803486,5823247.41443427,0.0435738871809776,5559075.03049742,0.0433422626043589,11829976.7811213,0.0269235440884755,9096940.15311491,0.140339397153445,7737885.27227026
"Trinidad and Tobago",2001,6,0.201785712528158,6297193.6369444,0.0161209078021528,8804068.00036297,0.0213359110126378,8668178.21661464,0.0475719241044219,29474360.755333,0.0490364080871638,12213737.0871168,0.0193626852789792,10396051.2937265,0.030521253724385,7960123.02130027,0.0478773641083014,15386378.2169328,0.0589842742255081,14218644.6459837,0.201785712528158,6297193.6369444
"Rwanda",2001,6,0.0949504840804289,4189179.42552333,0.0149874619080229,7880956.32687397,0.0196687325193994,7853138.09662771,0.0439616166663675,14740054.0888656,0.0401989355066435,7991240.01852435,0.0184650689645391,9696393.36774589,0.0212755680934857,8495712.76085404,0.0491040733822597,13054582.0215984,0.0511326809778217,12537028.1369234,0.0949504840804289,4189179.42552333
"Gabon",1977,6,0.0315164110932976,4110037.15832649,0.0325670901731272,7272499.14800511,0.030132952038066,5584621.91622175,0.119654100708418,19710960.19628,0.0490304073945958,8575423.72513893,0.0274192238909862,5812864.49668343,0.0318153016007368,5262701.86614085,0.0499466293925648,12229372.640079,0.0414716312744085,12908392.3055551,0.0315164110932976,4110037.15832649
"Madagascar",1985,6,0.0187079113933763,4739062.76828032,0.0254899647953728,7388882.90232319,0.0223369046609815,6019240.14814998,0.0889030098155249,11797924.4437563,0.0813254005604368,5520662.69040958,0.0186986811665975,6153166.36669704,0.0302009488616454,6825107.70363979,0.0273222145210116,11196544.7784035,0.0341901286967753,7866869.41222744,0.0187079113933763,4739062.76828032
"France",1977,7,0.0546359629580314,15314276.0136213,0.0525315291868092,4855446.21001039,0.0315255512332027,4726068.47349206,0.0717210409426656,11146188.4052957,0.0625409327954751,4511898.68892016,0.0369906313029473,4576378.72829962,0.0430687028073036,4343340.93047776,0.0476840371018487,9219386.60188673,0.0572780950527469,8454320.7182055,0.0546359629580314,15314276.0136213
"Tajikistan",2009,7,0.0641846423282487,7932481.7172873,0.0489641364270732,9690446.01173218,0.0377989582269622,9038589.17954897,0.0515183528679058,15923044.78919,0.063033699897026,8802492.59683994,0.0101264232558013,9815283.56258216,0.0139689954644539,11754148.7928186,0.0407323512598298,10466206.1552904,0.0403129959256988,9944537.31837713,0.0641846423282487,7932481.7172873
"China",1985,7,0.0271054171024473,10584320.0505788,0.0237621465516958,7056495.73701551,0.0181281686474217,5759585.73584802,0.0819879998508467,11143360.5401281,0.0675231601756462,5040877.81569532,0.021893149673371,5725760.07771399,0.0297870932353647,6505684.89591662,0.038711700321977,10474646.7123802,0.0381562546510778,7420969.90361572,0.0271054171024473,10584320.0505788
"Morocco",1985,7,0.233499322367525,4029255.21288842,0.0292702579850605,5722252.69193188,0.0232008871324557,5739561.86473268,0.0818537792631069,11158263.7602855,0.0663009960634613,5057234.70538819,0.0244879181548646,5666552.12277484,0.0373785877577146,6881291.98342054,0.0382696841581828,10649029.4136337,0.0378626551326056,7408676.18225163,0.233499322367525,4029255.21288842
"Italy",2009,7,0.0353092386262322,12309129.6555204,0.0499600280316668,10733915.5024656,0.0391710753041393,9222536.46690991,0.0518154983008548,16269503.0445391,0.0629820777153091,8677799.03066816,0.00979200924576645,10072575.0823947,0.0138379709750386,11858372.875905,0.038689712398867,10783167.4761863,0.0388172645790701,9825836.8497997,0.0353092386262322,12309129.6555204
"United Republic of Tanzania",1961,7,0.0759018197015728,2856609.47820721,0.0253532626180431,4513450.93530643,0.0963187664848193,3831942.22920902,0.0504236606712617,6843430.92405522,0.0572580349545905,3856420.28344334,0.027980696206237,3197180.28823439,0.0385949681714044,3253674.71908171,0.0294215092487413,6646862.61455374,0.0281335414837792,7951897.7014323,0.0759018197015728,2856609.47820721
"China",1993,7,0.0298761419650748,11888111.3697401,0.0285918171760011,8014205.14401452,0.0453012378872258,6320280.83259752,0.0541674922113629,12479963.848844,0.0622348794498465,6250356.05033985,0.0108158846754525,6199948.00039668,0.0182211773303901,9420895.11732685,0.0286895568235876,9905109.49751013,0.0326396751548471,8353876.55490188,0.0298761419650748,11888111.3697401
"Malawi",2009,7,0.140034714222214,7093886.47856989,0.0411908034359998,10621458.6293054,0.0326972267859243,9372530.37074147,0.0481266773514055,16604258.7911047,0.0701072732601029,9021976.76156585,0.00898340357065281,9730138.9105983,0.0151029231807064,11646101.0006325,0.0391644556745334,10488862.3728207,0.0374348484979819,10707513.1494738,0.140034714222214,7093886.47856989
"Italy",2001,7,0.0707280418018514,12442249.9214169,0.0133875996879132,8099237.36881939,0.025344657102224,7341234.83307262,0.0415447212015849,13106039.6294369,0.0580707296243326,7076855.60933652,0.0167435625995203,9165271.26306163,0.0223823065553065,8072897.89030152,0.0561200736799222,11232222.6598396,0.0481246650334773,10623398.059142,0.0707280418018514,12442249.9214169
"Belgium",2009,7,0.063883714324612,29866449.0544674,0.0947279667993541,14747902.9889317,0.0789767061943039,7201461.35442131,0.0645913078034717,20073244.0439162,0.0559142384853804,9075117.33194145,0.00999659383570895,11106867.3081987,0.0250733341642158,12113286.0882481,0.039783582488158,12182057.7636216,0.0427868714795699,10843695.6268903,0.063883714324612,29866449.0544674
"France",1969,7,0.103215127886265,12285836.3971354,0.0320626240239638,4851716.35744649,0.037244602168336,3726440.46928468,0.0358998722633197,7107025.62744201,0.0454889701268359,5044593.90085241,0.0546012475953792,3663971.50485971,0.0388377962749764,3854847.5977589,0.0376880066851403,8062087.71389703,0.0275484729503365,7910236.26101968,0.103215127886265,12285836.3971354
"Russia",2009,7,0.0793466122022805,7268278.35232913,0.049824908428197,9788893.61138259,0.0365801823437416,9225154.11188868,0.0520172877862262,16304007.8710217,0.0620922387156205,8792637.81229192,0.0101694040768853,9849673.66574805,0.0139366559464472,11976535.1924713,0.0412477070438351,10892944.1939848,0.0398874797304879,10286055.5065839,0.0793466122022805,7268278.35232913
"Albania",2001,7,0.0299082352269929,8955372.5285325,0.0511373059455744,5776014.25538383,0.11928019452811,5190259.78027268,0.0414305429517423,13123777.4030592,0.0557223324686494,7012241.82097788,0.0230598155891608,8660638.88980336,0.0254604117293163,8106198.68528319,0.0575236790877736,11185069.3311535,0.0488810192105039,10697609.3548997,0.0299082352269929,8955372.5285325
"Panama",1993,7,0.0402405611370808,7803729.49525577,0.0321078156301685,9096316.45242623,0.0141934860816627,7438747.0988065,0.0745027096282984,15942783.1664599,0.0855344262554287,7908703.02924556,0.0157423859334683,6951189.65520413,0.0144613173185242,9884794.04135872,0.0316337878580285,12571392.6829555,0.0274434949477298,11440405.5787472,0.0402405611370808,7803729.49525577
"Nepal",1993,7,0.0210940811226519,5341632.86691284,0.0362588964457358,7086805.4643035,0.0435816222482361,6672386.47339294,0.0590012611048775,12898496.8379713,0.0651411576568628,6429504.95821158,0.0130383773212995,6547787.71656013,0.0149367286605566,8988714.6560229,0.0319030515442148,10461134.2424573,0.0287810016182983,9151458.63795282,0.0210940811226519,5341632.86691284
"China",1977,7,0.0659910758061728,8805984.16843843,0.0339546788742638,5969998.98127187,0.0264133713137254,4830665.22733121,0.0699389460516103,10970151.421571,0.0580979489163826,4654602.69584002,0.0290660366054026,4783557.21789641,0.0358208047633777,4656742.63266661,0.0460618360077459,9153155.86389193,0.0536408604799005,8488976.87073419,0.0659910758061728,8805984.16843843
"Ethiopia",1993,7,0.0809546264847843,3670477.61608929,0.0339344964723924,6487944.63381995,0.053416821540242,6190081.10309049,0.0560341013113917,12528485.0030032,0.0630211341473578,6443274.29031841,0.0117934733974797,6133245.91015531,0.0148115554733095,8451766.01086739,0.0298251214024129,10352646.2150921,0.0286675183118459,8802805.39264989,0.0809546264847843,3670477.61608929
"Belarus",1993,7,0.107229635287877,7094906.09742179,0.024732831348766,3584204.80214485,0.121301891441719,5038374.37241001,0.0575654686968591,14912019.493602,0.0739033193045415,6671433.62311521,0.0220842286463876,6082880.04026807,0.0269450854340506,6806571.76968946,0.0328964637233068,9754617.88006248,0.0442953405537774,9139950.82316725,0.107229635287877,7094906.09742179
"South Africa",2009,7,0.130737149734389,12199795.0196404,0.0413146740644979,10709752.2466655,0.0364713648913002,9104531.06846725,0.0507423188864388,16019037.3747085,0.0602984532224344,8914025.30411319,0.0107472008637226,9807179.05520339,0.0146845982049733,11896829.4017708,0.0415864667844601,10385949.5112116,0.0392669819234796,10179043.6943751,0.130737149734389,12199795.0196404
"New Zealand",1985,7,0.0607429488512882,13087840.008637,0.0671851138399166,5131950.2717277,0.0255876007529751,4171071.31952809,0.0874886812467423,11225639.4209816,0.0811690583388199,5391319.31384176,0.0329713713462422,5584782.5557201,0.0572423875405891,8720364.11897288,0.0385146378891022,10188314.0761755,0.046399746819543,7737156.81055023,0.0607429488512882,13087840.008637
"Lebanon",1977,7,0.0716286625542355,4600921.98334537,0.0345906801564868,6772147.35608685,0.0277116191803159,3917891.54898902,0.0725270133606634,12442744.3035652,0.0610105970107912,4581640.86223202,0.028837383217677,4851701.33481921,0.0440934530494544,4625353.05878303,0.0434340231644959,9021948.56078357,0.0581192687398268,7709402.98765495,0.0716286625542355,4600921.98334537
"Armenia",1993,7,0.109144516350753,5220536.98051555,0.0312042927480015,4629524.76567643,0.112476419005663,5834357.88252312,0.0602437363510891,15472233.2539772,0.0699905348027078,6693270.89471533,0.0190204287751489,7050700.68214024,0.0247371584772137,7006658.45752697,0.0338844000085811,10052968.6001116,0.040991434098143,9161353.28045916,0.109144516350753,5220536.98051555
"France",2009,7,0.0703536732277039,21606954.6704076,0.0492965110890849,9827967.35752805,0.0356260141820602,8933770.17950798,0.0518627818349839,16245938.8308526,0.0630227585700922,8674263.57876421,0.00981422314305619,9924526.43759632,0.0142347966727775,11758518.5900653,0.0393341774429704,10741658.1171121,0.0387311705276675,9932683.77614287,0.0703536732277039,21606954.6704076
"China",1961,7,0.0474647482694959,4849072.30033183,0.0249965114421418,4317468.90146668,0.101288532388746,3827002.58994384,0.035447883280258,6970841.20899666,0.057183741399202,3782971.14373494,0.0283571879730088,3210449.55999716,0.0412714344668794,3261408.04374862,0.0263630547293056,6324343.16948102,0.0286968484467815,7720063.58109894,0.0474647482694959,4849072.30033183
"Chile",2009,7,0.0606769975237573,16266475.7172319,0.0754434732854431,13365848.3981211,0.0385477770441047,9436286.37444142,0.0544694855206641,18170695.81005,0.0551131297462833,8662165.61224506,0.00919331011877158,11131915.6894055,0.0120797176955094,12950215.7566409,0.0383805854333758,11062277.892018,0.0392755689883408,9983017.18934593,0.0606769975237573,16266475.7172319
"China",1969,7,0.0342118349027427,6600438.85592592,0.0231779589587221,5160596.42016001,0.0399065102470499,4169717.56727609,0.0337791513453867,7136975.49034987,0.0438608587631216,5088593.0225554,0.027516291402502,4197071.24127537,0.0359594828086446,3943723.63777361,0.0350702568174406,7905781.63232511,0.0239918855601394,7815204.93791458,0.0342118349027427,6600438.85592592
"Albania",1969,7,0.0522185206666325,5420584.93554193,0.0306334857167267,5022850.41993296,0.036674735049478,4005950.06637115,0.0398425175088032,7323126.99162923,0.0454115967665084,5215609.09927227,0.0500373093780671,3382616.59529063,0.0328784764189525,4185381.30880596,0.0395342547152053,8633898.72468683,0.0270597197579803,8055829.36648033,0.0522185206666325,5420584.93554193
"Ecuador",1993,7,0.0458058297521868,5828426.53561496,0.0292565329971944,8568035.59754304,0.0420821687108125,6856683.02802748,0.0558673363102268,12773845.2478415,0.0628337847919977,6475328.60610549,0.0111183028920782,6630059.54931491,0.0184958311300497,9538640.99544054,0.0295808755550468,10207598.5556777,0.0314483511369942,8965189.61999788,0.0458058297521868,5828426.53561496
"Turkey",1969,7,0.1012978550522,4668128.43089007,0.02941735480541,4765625.27296526,0.0360984645190048,3690377.20134547,0.0352145854556342,7108666.07740105,0.0448926012457764,5027208.58732255,0.045555583813423,3462197.6282404,0.0480315372590966,3753852.77134849,0.0366221786205058,7803535.1057202,0.0252056369358563,7572176.9240394,0.1012978550522,4668128.43089007
"Belarus",2001,7,0.0792256494946708,9192869.65853768,0.0442037763406572,4610947.18587868,0.129156574557781,5224446.78266595,0.0413023030697676,14079796.6654589,0.0891853734721405,6836399.36569346,0.0212860504115868,9217011.45016635,0.0279329535738809,8722890.28464191,0.0582908729146473,11631936.7658772,0.0550799746951741,11905104.3933793,0.0792256494946708,9192869.65853768
"Albania",1985,7,0.130270149399723,6991955.88253531,0.0420572453936123,5323656.07435686,0.0217447731845724,6183217.50069716,0.0832791160073335,11355726.2613229,0.0643382136065683,5021892.74159104,0.026140524255653,5749165.8334506,0.0415811588548111,7529861.11789657,0.0416148131117675,11092241.4655438,0.0398704024666917,7668718.91822398,0.130270149399723,6991955.88253531
"Kyrgyzstan",2009,7,0.081224591430256,8352354.60391382,0.0493619077322502,9714328.82075195,0.0359214729530575,9101660.84262278,0.0514845165268502,16040684.7053097,0.0620902792622084,8835910.03973101,0.0098556430571365,9769704.10321019,0.0139487468106717,11631080.499609,0.0401545742899865,10857557.4395156,0.0394131091538044,10157385.9186032,0.081224591430256,8352354.60391382
"Cyprus",1961,7,0.200786135309558,3026232.86951847,0.0212011406290077,3113299.89314326,0.0409695206244597,2605218.46427394,0.0487127457414453,6897076.29236268,0.0797631897741684,3202376.70575519,0.0593377497138465,2236502.61714076,0.0667611641834086,2569176.16181456,0.017522256760825,4364283.26415631,0.045044984448694,6711763.60040297,0.200786135309558,3026232.86951847
"Iran (Islamic Republic of)",1993,7,0.0598962343043793,5786031.91026758,0.0304129876191954,6666949.33089679,0.049318817873843,6569626.94765357,0.0563318709253201,12538003.9642205,0.062754908649392,6282656.07591451,0.0111760037739544,6415473.99264894,0.0156710928012779,9084949.89804381,0.0276162854579683,9946716.64066324,0.0330347573098694,8445353.34828516,0.0598962343043793,5786031.91026758
"Germany",2009,7,0.0596557126089684,23684062.8655988,0.0578864892220429,11677321.4562922,0.0793063568086893,7029146.16703071,0.0589882228583442,17303252.3559346,0.0654366022451156,8798501.50328208,0.0122313366375466,10298696.2594872,0.0233614190154093,10656075.4774219,0.0396770566385002,11179821.1799033,0.0436932792179291,10448372.3484383,0.0596557126089684,23684062.8655988
"Syrian Arab Republic",1977,7,0.239173842908384,3082945.84784859,0.0347980420757805,5833826.71649398,0.0309098097786364,4814903.56880473,0.070179905428819,12117710.2425528,0.0574340745139099,4598694.83518592,0.0304431204788519,4690585.24476632,0.0347330072757157,4432300.09601149,0.0467071940542433,9427317.34561341,0.0571767363666277,8616771.96507889,0.239173842908384,3082945.84784859
"Japan",1961,7,0.0444461226344936,11624059.4874144,0.0229921456940729,4313068.33655832,0.102230960509561,3991099.06423033,0.0354399980881844,7011979.48915428,0.0606585905754816,3810268.65749989,0.0384351315077063,3251684.15425252,0.0497784651379268,3654536.60090796,0.0251902092202362,6507872.85253113,0.0286225825094345,7861252.96793468,0.0444461226344936,11624059.4874144
"Greece",1993,7,0.0279675374563411,9519249.53088591,0.0307738387299455,6642673.45784263,0.0571348606128923,6419731.24441446,0.0559291507976135,12558029.8140524,0.0596391329671941,6237030.02170997,0.0128997807595236,5933027.6179286,0.0150217237203391,8972510.65700616,0.0288485805330432,10080204.8285195,0.0346412088355535,8252453.39454684,0.0279675374563411,9519249.53088591
"Armenia",2001,7,0.114653940215111,6633797.75344346,0.0482620862892845,6256822.24156033,0.131670249112614,5372153.60218386,0.0438030542639127,14950851.4542023,0.0842429259983449,7069418.14246139,0.0215709272863846,9829658.67860978,0.0295726988255786,8936659.97700941,0.0578703090670418,12169471.6233177,0.0517711535440155,11714651.5757884,0.114653940215111,6633797.75344346
"Democratic Republic of the Congo",2009,7,0.0374966573501185,5187092.98912594,0.0403163284087853,11539043.7904689,0.034684468496317,9122237.10927032,0.0476992385206994,16606983.6852696,0.0648052849356615,9178219.93466871,0.00876196609745305,9684264.60288816,0.0111216944814042,13796709.8086293,0.0391199357133863,10939482.5805189,0.0386106967380068,10838335.4667676,0.0374966573501185,5187092.98912594
"Japan",1985,7,0.0316544996846423,14073582.250474,0.0264352639411002,6010065.01272663,0.0262679725345407,5838488.89269448,0.0824914694317158,11470530.155971,0.0846954073029047,5545463.67440066,0.0216137596965402,6329114.69123272,0.0443139568793657,7986769.62884315,0.0394565087824293,11084042.4686242,0.0385392595541073,8318129.00848148,0.0316544996846423,14073582.250474
"Lithuania",2001,7,0.147969077415673,9267056.53935849,0.052815185401476,6364809.16539738,0.131446392796071,5309773.84199962,0.0422363715932707,14567923.9071483,0.0891117171331492,7020457.64119764,0.0209847211830248,9542858.89947073,0.0295343093836605,8925109.83243539,0.0588449669072792,12503445.9400543,0.0550080083073072,12225151.6492507,0.147969077415673,9267056.53935849
"Albania",1993,7,0.0544935025353927,7517115.49921488,0.0329144103444456,7530968.92466194,0.0520344497334148,7012912.4293979,0.0573829537606142,12882786.8776491,0.0609376557747329,6279993.72722747,0.0171157271537835,6625588.26490989,0.0165978673525737,9338791.3175335,0.031292990495441,10175872.9038979,0.0359454285232032,8658502.61946126,0.0544935025353927,7517115.49921488
"Japan",2001,7,0.0352771369280507,14916006.2178266,0.0102587210807984,7459103.92260923,0.025047120670917,7584903.2985096,0.0378409596599738,13626040.8316306,0.0529830922675604,7522142.19863053,0.0187474114152824,9652021.4794322,0.0228373635425107,8597072.12415501,0.0557262768807432,12253633.1760844,0.0492529394875031,11867350.877405,0.0352771369280507,14916006.2178266
"Ecuador",2009,7,0.0948474601513415,9639437.60512945,0.04018731775623,12998877.2453473,0.0324065722994659,9081037.93516458,0.0455096272814866,16328120.2438825,0.0623983243307538,8946400.61656179,0.00973101599289132,9882783.94469839,0.0117599041283475,13438008.590942,0.0379129425193764,10585418.334604,0.0370990835611501,10386843.7846711,0.0948474601513415,9639437.60512945
"Slovakia",1993,7,0.113237254450162,11983469.3677228,0.0314013315083618,3269583.92958521,0.118149780274948,4652404.62961054,0.0556120204766286,13275214.8565695,0.0681404086955454,6455600.79090368,0.0143590681023176,5426476.20411178,0.0238349591324334,5883567.67975904,0.0315035807688555,9167637.99663954,0.0412178072369818,8154134.9341662,0.113237254450162,11983469.3677228
"France",2001,7,0.0663531159794947,20959204.1671353,0.0110929508241383,7565538.26498769,0.024775723917791,7207872.51326208,0.0407263823558682,13020223.360907,0.0589403186089172,7053170.09650974,0.0184645720122252,8944192.35370684,0.0222705003321785,8268328.11042371,0.0563732659513792,11293963.1225705,0.0503140202420546,10809449.6103467,0.0663531159794947,20959204.1671353
"New Zealand",2009,7,0.028412589967037,18995292.4834481,0.0920891088558034,14251119.7277986,0.0815810817747197,6783204.02804582,0.06334869120414,19430381.4059944,0.055765368392409,8935587.12921125,0.0114438379360955,10646034.3511582,0.0221224087546264,11363346.6126226,0.0414346124275342,11411445.3641323,0.0444953317649196,10270078.7865804,0.028412589967037,18995292.4834481
"Austria",1985,7,0.050258256340897,16881622.0527811,0.0705921655773236,5446185.05096529,0.0337067368866176,4189183.35863493,0.0860262516719622,11356520.2523432,0.0828693413669347,5496586.48382626,0.0349122401834533,5682015.24226014,0.056359537670564,8783796.19133908,0.0430287925582005,10176486.9526963,0.0480839123272233,8053313.93729016,0.050258256340897,16881622.0527811
"Hungary",1985,7,0.104034656526744,14224439.7638341,0.0466011536980761,4921455.10761922,0.0271115706885919,5671130.67401616,0.0832257883231444,11265374.075054,0.0766184517133694,5174409.6566565,0.0291125370599116,5429235.2498285,0.0488090608520476,7132298.83848271,0.0416634772552249,10732155.2773939,0.0400165679971876,7722543.90545233,0.104034656526744,14224439.7638341
"Argentina",1993,7,0.0755924337291429,8549622.8346312,0.034748278330861,6721304.88295218,0.0538933577545214,6305394.5426157,0.0550405671323979,12463536.6112899,0.0612360341985322,6125552.14955829,0.0105122404264026,6480038.94931833,0.0208666068902823,9485027.75378994,0.0290136706016317,9937283.33106129,0.0329851925913633,8269692.46423308,0.0755924337291429,8549622.8346312
"Bolivia",1985,7,0.0276107710220321,4700319.55459457,0.0254113720659131,6457561.3048297,0.0182208389592659,6226212.22118078,0.0833025287047196,11229632.1139223,0.0715787102457567,5261855.56318333,0.0214929222624381,5992617.64254828,0.0298721551129517,6927102.45520919,0.0392016374566745,10653233.2247171,0.0404115848228546,7541458.22967129,0.0276107710220321,4700319.55459457
"Turkey",1961,7,0.0671995074177083,3865279.05098183,0.0210052432045768,4064901.82199409,0.118818330690423,3254344.73112341,0.0340978357029159,7012087.79953571,0.0578242746835225,3628059.37658897,0.0425987427744405,2862822.51700178,0.0612495770400893,2730149.48237585,0.0245670682697707,6193141.99513892,0.0301132692642832,7503586.396342,0.0671995074177083,3865279.05098183
"Kenya",1985,7,0.0781654853987624,4534402.01699585,0.0246948962637291,5922298.11151944,0.0228623263739748,5553904.83548541,0.0837059313411187,11247406.2097457,0.0705294318227726,5206060.35187548,0.0213031898290283,5740356.89403672,0.0320135223806769,6561228.8668725,0.0381163448740906,10735493.9127172,0.0413642060405881,7807173.80524226,0.0781654853987624,4534402.01699585
"Nepal",2009,7,0.0341968581600044,7131269.23824237,0.0429293989135901,11642184.9774473,0.0351818470473849,9177466.9424666,0.0475161572226646,16372247.0117608,0.0650346765265848,8954642.96597045,0.0102663126460321,10085610.5348428,0.0149641677715841,11620458.7032836,0.041753836809206,11100473.2129339,0.0401339657526369,10368409.5857202,0.0341968581600044,7131269.23824237
"Turkey",1977,7,0.0294150757397372,5900542.30577121,0.0510038831823532,4991069.91270316,0.0319762570180984,4692905.04259492,0.0691672842620852,10866649.9147316,0.0602681051962006,4464690.18568935,0.0379435955973861,4302241.44416667,0.034421427466036,4072242.90685531,0.0490104802971883,8924690.21566338,0.0540808122580912,8215179.11979757,0.0294150757397372,5900542.30577121
"Ukraine",1985,7,NA,8582042.1260032,0.0470882817284429,4946056.65379168,0.0270758960814728,5748485.81039843,0.0833445534997511,11397156.4346507,0.0784237560376469,5252958.26439119,0.02895765969647,5636620.32388932,0.0472909372592761,7638594.00987741,0.0428437360924744,10968555.4706013,0.0412466568420517,8000500.84733564,NA,8582042.1260032
"Netherlands",1977,7,0.0593038846244602,23352413.7373541,0.0632516822279184,4877404.37775201,0.0216892197741179,3620382.35827623,0.0719437748283123,12389582.9206002,0.0686753741381205,4687535.22573701,0.0373420436899466,4697017.91608643,0.0512376177722113,4702000.27625232,0.0485890278064593,9283734.78101112,0.0548125855210231,8133086.10205315,0.0593038846244602,23352413.7373541
"New Zealand",1977,7,0.0326844305954667,12848582.0129816,0.0624917407866383,4706511.92962084,0.0152263346504817,3681155.47511767,0.0731183202132277,11139018.0861901,0.0705115039429362,4543689.9815072,0.0403163047632673,4681450.84924711,0.0488609838416658,4648295.43409639,0.049888403601676,8947117.03466632,0.055316464442584,7605812.3236535,0.0326844305954667,12848582.0129816
"Netherlands",2009,7,0.0468371819381772,30229686.5166863,0.0947286901981261,14722357.4072133,0.078763967477351,7184814.72401432,0.0646561184119666,20058138.9518796,0.0560214736134207,9054218.1509131,0.0100555778501612,11060460.8493037,0.0249093897271568,12024039.4862125,0.0399194787933611,12158407.8426782,0.0433791997712812,10815915.8010461,0.0468371819381772,30229686.5166863
"Mozambique",1969,7,0.0375799863271889,2974433.04762383,0.0189731199300623,5348627.28368239,0.0361584231754915,4381740.67029803,0.0411187703476439,6554943.24538159,0.0482613940392976,4926125.63578013,0.0256982578030103,4206774.43119975,0.0359358134895348,3952441.51323188,0.0384799504181136,8658363.86492834,0.0172504690157208,7437664.98796336,0.0375799863271889,2974433.04762383
"France",1993,7,0.0355736796363372,20599356.5912142,0.0336008747759266,7203975.31562848,0.0522368216651747,6606523.01041847,0.053916607795489,12838901.0872281,0.0652984045631328,6312065.15410781,0.0127897784909856,6477393.18252871,0.0128913150061261,9425409.72319166,0.0312310877299536,9967968.41528835,0.0362945527592871,8655477.2827916,0.0355736796363372,20599356.5912142
